converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS,training
no,9,18,0,28,0,1,0,yes,no,12,0,0,0,no,no,3,2282,no,no,1
no,6,1,0,106,0,23,14,no,no,0,0,0,0,no,no,12,2282,no,no,1
no,9,17,0,34,0,0,0,yes,no,1,0,0,0,yes,yes,4,2313,yes,no,1
no,2,15,5,100,0,1,0,yes,no,1,0,0,3,no,no,10,2343,no,no,1
no,4,8,0,125,0,13,1,no,no,0,0,0,0,no,no,5,2009,no,yes,1
no,6,11,0,0,0,23,264,yes,no,0,0,0,0,no,no,19,2162,yes,no,1
no,8,21,0,3,0,32,0,no,no,0,0,0,0,yes,no,12,3378,yes,no,1
no,8,15,10,13,0,12,110,yes,no,1,0,4,0,no,no,10,3500,yes,no,1
no,5,15,0,0,0,0,0,no,no,1,0,0,0,no,yes,8,3105,yes,no,1
no,7,20,0,63,0,21,23,yes,no,0,0,17,65,yes,no,10,2708,yes,no,1
no,6,16,0,0,0,47,21,yes,no,0,0,0,0,no,no,19,2404,yes,no,0
no,4,12,0,146,0,57,18,no,no,0,0,3,0,no,no,9,3074,no,no,0
no,1,1,0,0,0,1,21,no,no,0,0,0,0,no,no,10,2039,yes,no,1
no,1,7,0,0,0,0,0,no,no,0,0,0,0,no,no,10,3044,no,no,1
no,8,17,0,44,0,23,237,no,no,3,0,0,0,yes,no,7,3044,yes,no,1
no,6,20,0,132,0,0,0,yes,no,0,0,0,0,no,no,8,1978,yes,no,1
no,1,11,1,197,0,42,43,yes,no,11,0,0,0,no,no,8,2039,yes,no,1
no,8,10,0,0,0,0,54,yes,yes,1,0,0,0,yes,no,1,1917,no,no,0
no,7,17,0,99,0,0,0,no,no,0,0,0,0,no,no,8,3653,yes,no,0
no,4,2,1,0,0,0,19,yes,no,0,5,0,0,no,yes,16,2223,no,no,1
no,5,1,0,94,0,41,75,no,no,3,0,0,0,no,no,4,1978,yes,no,1
no,1,8,0,100,3,103,4,no,no,1,0,0,0,no,no,27,3074,yes,no,1
no,8,20,0,2,0,2,0,no,no,15,0,0,0,no,no,11,2739,yes,no,1
yes,9,20,16,40,5,7,5,yes,no,0,0,7,0,no,yes,10,3927,yes,no,1
no,2,1,1,9,0,22,0,yes,no,0,0,0,0,no,yes,0,2708,no,no,1
no,3,11,0,0,0,0,2,yes,no,1,0,0,0,yes,no,6,2708,yes,no,1
no,3,16,0,0,12,41,270,no,no,0,0,0,0,no,no,2,1400,yes,no,1
yes,6,11,7,0,4,33,58,yes,no,0,0,0,0,no,no,10,2070,yes,no,1
no,8,7,0,0,0,0,0,yes,no,0,0,0,0,no,no,11,3258,no,no,1
no,5,1,0,0,0,0,0,no,no,0,0,0,0,yes,no,4,2739,yes,no,0
no,5,4,0,0,0,1,10,no,no,2,0,0,0,yes,yes,3,1066,yes,no,0
no,2,13,0,0,0,0,0,no,no,0,0,0,0,yes,no,2,3044,yes,no,0
no,2,19,0,0,0,0,0,no,no,5,0,0,0,yes,no,5,2588,yes,no,1
no,6,15,0,29,0,0,75,no,no,0,0,0,0,no,yes,20,2039,no,no,1
no,1,3,0,0,0,0,0,no,no,0,0,0,0,no,no,10,2192,no,no,0
no,2,21,4,0,0,0,8,no,no,0,0,0,0,yes,yes,5,2831,yes,no,1
no,9,15,0,39,0,0,0,no,no,4,0,0,0,no,no,6,3319,yes,no,1
yes,8,14,0,112,0,89,1,yes,no,0,0,0,0,yes,yes,31,2678,yes,no,1
no,5,6,1,25,0,9,127,no,no,0,0,2,0,yes,no,16,2192,no,no,0
no,6,20,0,0,0,62,18,yes,no,0,0,11,19,yes,no,13,3105,yes,no,0
no,8,15,0,365,6,89,82,no,no,28,0,0,0,yes,no,17,3074,yes,no,0
no,10,9,0,0,0,0,0,no,no,0,0,0,0,no,no,11,2678,yes,no,1
no,7,11,0,105,0,11,2,no,no,0,0,0,0,no,no,15,2009,yes,yes,0
no,6,4,0,143,0,58,3,no,no,0,0,0,0,yes,no,12,2009,yes,no,1
no,3,4,0,0,0,0,5,no,no,6,0,0,0,yes,no,5,2435,yes,no,0
no,9,18,0,59,0,0,3,no,no,5,0,0,0,yes,no,7,2466,no,no,1
no,10,18,0,0,1,0,23,yes,no,0,0,0,2,yes,no,6,3988,yes,no,1
no,9,15,0,0,0,0,0,no,no,0,0,0,3,no,no,7,1674,no,yes,1
no,1,1,0,0,0,0,0,no,no,0,0,1,0,no,yes,7,2131,yes,no,1
no,6,20,6,203,3,35,298,yes,no,16,0,8,0,no,no,10,2009,yes,no,1
no,9,26,0,0,0,0,0,no,no,0,0,3,0,no,yes,6,4108,yes,no,0
no,9,24,7,121,0,9,0,yes,no,4,0,0,3,no,no,9,3439,yes,no,1
no,6,10,0,13,0,44,0,no,no,50,0,0,0,yes,yes,0,2831,yes,no,0
no,8,8,0,7,0,33,6,no,no,8,0,0,0,yes,no,2,1674,yes,no,0
no,3,1,0,0,0,3,1,yes,no,0,2,0,0,yes,no,5,1948,yes,no,1
no,9,19,1,151,0,4,4,yes,no,2,0,0,0,yes,no,4,3470,yes,no,1
no,1,16,3,8,0,0,0,yes,no,0,0,0,0,no,no,1,2892,no,no,1
no,1,1,0,0,0,2,9,no,no,0,0,0,0,no,no,9,1400,yes,no,0
yes,3,14,12,0,2,0,75,yes,no,0,0,8,0,yes,no,9,2588,no,no,1
no,8,17,0,0,0,17,59,no,no,0,0,0,4,yes,yes,12,2557,yes,no,1
no,1,16,0,0,1,22,15,no,no,0,0,0,0,no,no,13,2313,no,no,1
no,2,2,0,0,0,0,0,no,no,0,0,0,0,no,no,8,3439,no,no,1
no,7,10,0,231,0,6,0,yes,no,0,0,0,0,yes,yes,5,3258,yes,no,1
no,8,6,0,52,0,25,371,yes,no,0,0,0,2,no,no,16,1705,yes,no,0
no,2,1,0,0,0,22,13,no,no,0,0,0,0,yes,no,11,3592,yes,no,1
no,9,21,1,39,0,69,352,no,no,0,0,0,0,yes,no,19,1096,yes,no,1
no,10,15,0,59,0,0,0,no,no,2,0,0,0,no,yes,10,2953,yes,no,1
no,1,5,0,0,0,0,38,no,no,0,0,2,0,no,no,14,2343,yes,no,1
no,5,1,0,4,0,43,27,no,no,5,0,0,1,yes,yes,9,3013,no,no,1
no,2,1,0,45,0,19,10,no,no,1,0,0,0,no,no,8,2435,yes,no,1
no,7,19,0,60,0,0,115,yes,no,0,0,0,0,no,yes,28,3227,yes,no,1
no,7,20,0,0,0,0,0,yes,no,0,0,2,1,no,yes,4,3684,yes,no,1
no,10,25,0,119,0,51,1,no,no,2,0,22,0,no,yes,8,2404,yes,no,1
no,2,3,0,2,0,0,1,no,no,0,0,0,0,yes,no,2,2313,yes,no,0
no,6,5,0,0,0,29,145,yes,no,7,0,1,11,no,no,8,2313,no,no,1
yes,9,15,1,159,0,39,1,yes,no,1,8,8,3,no,yes,25,3350,yes,no,0
no,4,6,0,0,0,0,0,no,no,0,0,0,0,no,no,4,2527,no,yes,1
no,6,6,5,72,0,9,305,yes,no,2,0,25,25,no,no,8,1674,no,no,1
no,8,26,12,183,0,7,0,yes,no,5,0,0,2,no,yes,4,2254,yes,no,1
no,7,1,0,97,0,94,10,yes,no,0,0,0,0,no,no,17,3743,yes,no,1
no,9,17,2,109,0,0,0,no,no,0,0,0,0,no,no,6,3258,yes,no,0
no,7,24,2,255,0,60,34,yes,no,4,3,0,2,no,yes,12,2374,yes,no,1
no,2,7,0,0,0,0,0,no,no,0,0,0,0,no,yes,3,2343,yes,no,0
no,8,28,1,114,0,0,0,no,no,0,0,3,0,yes,yes,2,2619,yes,no,1
no,2,16,0,104,0,39,2,yes,no,0,0,7,3,yes,no,14,2313,yes,no,1
no,6,2,0,21,0,0,0,no,no,0,0,0,0,no,no,8,1523,yes,no,1
no,8,12,0,4,0,0,1,no,no,0,0,0,0,yes,no,5,2739,no,no,1
no,6,14,0,0,0,0,2,no,no,0,0,28,0,no,no,3,2984,no,no,1
no,9,3,0,0,0,0,2,no,no,0,0,0,0,no,yes,20,2404,yes,no,1
no,5,3,3,0,0,0,0,yes,no,0,0,0,0,no,no,3,2282,no,no,1
no,2,9,0,19,0,32,0,no,no,3,0,0,0,no,no,8,3988,no,no,1
no,10,24,0,140,0,7,0,no,no,0,0,0,0,yes,yes,5,2708,no,no,0
no,6,21,0,68,0,2,2,yes,no,7,0,0,0,no,no,21,1766,yes,no,1
no,8,21,0,38,0,46,5,no,no,13,0,0,23,no,no,21,4049,yes,no,0
no,3,13,0,135,0,0,50,no,no,5,0,0,0,no,no,11,3013,yes,no,1
no,4,18,0,55,0,0,2,no,no,7,0,0,0,no,no,2,3592,yes,no,1
no,2,1,0,0,0,0,0,no,no,0,0,0,3,no,no,9,2435,yes,no,1
no,6,4,0,0,0,0,3,no,no,1,0,0,0,yes,yes,11,1948,yes,no,0
yes,9,20,12,0,1,4,11,no,no,0,0,1,12,yes,no,7,3105,yes,no,1
no,7,16,0,253,1,52,58,yes,no,8,0,0,2,yes,no,11,2588,yes,no,0
no,1,10,0,0,0,0,12,no,no,0,0,0,0,no,yes,11,2831,no,no,1
no,2,19,2,78,0,65,440,no,no,15,0,0,35,yes,no,11,1889,yes,no,0
no,7,6,0,0,0,0,144,no,no,1,0,0,3,yes,no,6,3774,yes,yes,1
no,6,6,0,0,0,0,0,no,no,0,0,0,0,no,no,11,2861,yes,no,1
no,9,16,0,1,0,1,315,no,no,3,0,0,0,no,no,12,1917,yes,no,1
no,7,10,2,0,0,0,275,yes,no,2,0,6,1,yes,no,8,2009,yes,no,1
no,7,13,1,102,0,1,0,yes,no,0,0,0,0,yes,no,3,3166,yes,no,1
no,7,12,0,527,1,48,14,no,no,3,0,0,0,no,no,18,2343,yes,yes,1
no,1,8,0,23,0,0,212,no,no,0,0,0,0,no,no,21,2254,yes,no,1
no,7,26,0,48,0,0,0,no,no,26,0,1,0,no,yes,0,2496,yes,no,0
no,5,12,0,0,0,0,20,no,no,0,0,0,0,no,no,20,2101,no,no,1
no,10,24,0,4,0,48,285,yes,no,5,0,0,5,no,no,12,1917,yes,no,0
no,9,5,0,168,0,6,312,no,no,4,0,0,0,yes,no,7,1644,yes,no,0
no,1,2,0,58,0,92,0,no,no,0,0,0,0,no,no,4,3774,yes,no,1
no,9,11,0,0,0,15,1,no,no,0,0,0,0,yes,no,1,1674,yes,no,1
no,10,14,1,21,0,9,217,no,no,10,0,26,0,no,no,9,2708,yes,no,0
no,5,11,0,39,0,0,0,no,no,0,0,0,0,no,yes,1,2739,yes,yes,1
no,3,15,0,28,0,22,14,no,no,2,0,0,2,no,no,11,2953,yes,no,1
no,2,13,0,1,0,3,0,no,no,3,0,0,0,no,no,4,2070,yes,no,1
no,6,2,0,32,0,57,1,no,no,0,0,0,5,yes,no,10,1613,yes,no,0
no,8,8,0,0,0,0,0,no,no,0,0,0,0,no,yes,2,2070,yes,no,1
no,6,19,0,142,0,24,0,yes,no,6,0,0,0,no,no,4,2162,yes,no,0
no,8,18,1,189,0,5,0,yes,no,16,0,0,0,no,no,2,3258,no,yes,1
no,1,12,0,0,0,0,0,no,no,0,0,0,0,no,no,6,2831,yes,no,0
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,no,6,3774,yes,no,1
no,10,15,2,26,0,46,10,no,no,0,0,0,0,yes,no,15,1492,yes,yes,1
no,3,19,16,0,1,31,8,yes,no,0,0,4,0,no,no,9,2254,yes,no,1
no,6,7,1,10,0,1,3,no,no,0,0,0,0,no,no,2,1978,yes,no,0
no,6,5,1,15,0,13,141,no,no,0,0,1,0,yes,yes,20,1613,no,no,1
no,1,1,0,25,0,4,0,no,no,0,0,0,1,yes,no,3,1674,no,no,1
no,5,7,0,285,2,94,65,no,no,0,0,0,0,no,no,21,2313,no,no,1
no,4,18,0,38,0,0,0,no,no,1,0,0,0,no,yes,8,2009,yes,no,1
no,5,6,0,0,0,0,22,no,no,0,0,0,2,yes,no,1,3439,no,no,1
no,8,19,0,202,0,100,9,yes,no,38,0,23,1,yes,no,2,2343,yes,no,1
no,9,7,0,134,0,24,0,no,no,1,0,0,0,no,no,7,2374,yes,no,0
no,8,11,0,163,0,80,180,yes,no,1,0,0,0,yes,yes,12,2892,no,no,1
no,1,15,0,71,0,0,228,yes,no,2,0,0,0,no,no,9,2678,yes,no,1
no,6,5,0,0,0,35,1,yes,no,0,0,0,0,no,no,1,3592,yes,no,1
no,8,25,5,384,0,80,14,yes,no,160,0,0,0,no,no,0,1948,yes,no,0
yes,7,12,0,0,0,1,50,yes,no,0,2,0,0,no,yes,22,1889,yes,no,0
no,2,3,0,0,1,33,485,no,no,0,0,0,0,no,no,11,3500,yes,yes,0
no,3,11,0,41,0,51,0,no,no,4,0,0,0,yes,no,2,2739,yes,yes,1
no,2,15,0,0,0,0,8,no,no,0,0,0,0,yes,no,3,3774,yes,no,1
no,9,17,0,58,0,7,194,no,no,0,0,5,2,yes,no,4,1705,yes,no,0
no,1,14,0,0,0,0,0,no,no,0,0,0,0,yes,no,5,2343,yes,no,1
no,6,14,0,0,0,0,18,no,no,0,0,0,0,no,no,3,1917,yes,no,0
no,1,4,0,14,0,0,0,no,no,0,0,0,0,no,no,11,3074,no,no,0
no,1,24,0,55,0,14,0,yes,no,0,0,0,0,no,yes,3,3715,yes,no,1
no,6,4,0,0,0,0,82,no,no,0,0,0,0,no,yes,18,1461,yes,no,1
yes,9,18,9,38,0,0,1,yes,no,2,0,0,0,no,no,18,2496,yes,no,1
no,4,21,0,24,0,10,0,yes,no,4,0,11,0,no,no,9,3684,no,no,1
no,6,2,0,0,6,97,21,no,no,0,0,0,0,no,no,7,2588,yes,no,0
no,9,24,0,132,0,98,16,no,no,4,0,0,0,no,no,8,1736,no,yes,0
no,10,11,0,0,0,0,25,no,no,0,0,0,0,no,no,10,2009,no,yes,0
no,5,5,5,106,0,110,4,yes,no,0,95,0,16,no,no,7,2557,no,no,1
no,9,6,5,25,0,24,0,yes,no,7,0,14,0,no,no,10,2739,yes,no,0
no,8,9,4,161,0,85,52,no,no,2,0,0,0,yes,no,6,2404,yes,no,0
no,1,4,0,65,0,43,0,no,yes,0,0,0,0,no,no,0,1978,yes,no,1
no,1,10,0,0,0,0,0,yes,no,13,0,0,0,no,no,2,2343,yes,no,1
no,5,17,1,20,0,23,26,no,no,2,0,0,13,yes,no,10,2800,yes,no,0
no,9,12,0,0,0,0,0,no,no,0,0,0,8,no,yes,9,3896,no,no,1
no,1,8,0,0,0,14,0,yes,no,0,0,0,0,no,yes,7,3074,no,no,1
no,5,21,0,166,0,4,29,no,no,17,0,0,0,no,no,10,3135,yes,no,1
no,5,1,0,70,3,59,284,no,no,14,0,10,0,yes,yes,5,2009,yes,no,1
no,3,16,0,0,0,8,0,no,no,0,0,0,0,no,yes,9,2678,no,no,1
no,6,17,0,2,0,0,20,no,no,1,0,0,0,no,no,4,2162,yes,yes,1
no,8,19,0,237,0,54,0,no,no,0,0,0,0,no,no,11,2953,yes,no,1
no,5,17,0,45,0,1,0,no,no,1,0,0,1,no,no,1,2800,no,no,0
no,1,1,0,0,0,0,12,no,no,2,0,0,0,yes,no,9,3135,yes,yes,1
no,6,17,0,0,0,0,45,no,no,0,0,0,0,yes,no,3,2343,yes,no,1
no,7,8,0,0,0,0,1,no,no,0,0,0,0,no,yes,23,1400,yes,no,0
no,7,9,9,248,0,74,317,yes,no,17,0,0,1,no,no,12,1978,yes,no,0
no,2,1,0,43,0,1,344,no,no,2,0,0,0,yes,no,25,2527,no,no,0
no,7,19,7,222,0,60,333,yes,no,15,0,0,0,yes,no,1,2343,yes,no,1
no,9,15,12,28,0,5,1,yes,no,0,0,14,0,yes,no,12,2009,yes,no,1
no,2,8,0,30,0,0,0,no,no,0,0,0,0,no,yes,11,2070,no,no,0
no,3,1,0,0,0,0,16,yes,no,0,0,0,0,no,no,9,2800,yes,no,1
yes,5,9,0,16,0,0,0,no,no,2,0,9,0,yes,no,4,2039,yes,no,1
no,9,11,0,54,0,101,18,yes,no,7,0,0,0,yes,yes,19,3105,yes,no,0
no,5,19,0,268,0,35,0,no,no,0,0,0,0,yes,no,5,2678,yes,no,1
no,9,23,0,0,1,72,2,no,no,3,1,0,0,yes,no,11,3835,yes,no,1
no,10,13,0,320,10,95,113,no,no,21,0,0,0,yes,no,30,2009,yes,no,0
no,3,3,0,56,0,0,0,no,no,0,0,0,0,no,yes,9,2162,yes,no,1
no,5,4,0,0,0,0,29,no,no,0,0,0,0,no,no,2,2374,yes,no,1
no,3,13,0,0,0,0,165,no,no,0,0,16,0,yes,yes,15,2192,no,no,1
no,2,9,0,8,0,0,61,no,no,0,0,0,0,no,no,12,3288,yes,yes,1
no,10,17,0,0,0,0,0,no,no,0,2,0,3,yes,no,2,3835,yes,no,1
no,10,19,18,14,0,41,6,yes,no,4,0,14,10,yes,no,5,1858,yes,no,1
no,8,12,0,161,1,77,16,no,no,4,0,0,0,no,no,5,1339,yes,no,0
no,8,17,0,37,0,6,0,no,no,9,0,0,0,yes,yes,11,3562,no,no,0
no,6,20,0,177,0,33,7,yes,no,0,0,0,0,no,no,1,3531,yes,no,1
no,5,22,2,0,0,19,61,yes,no,0,0,0,4,no,no,6,1247,yes,no,1
no,4,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,7,2647,yes,no,1
no,2,7,2,106,0,45,3,no,no,2,0,2,0,yes,no,6,1674,yes,no,1
no,8,8,1,127,0,70,5,yes,no,2,0,0,2,no,no,1,1674,no,no,0
no,4,9,0,0,0,16,0,yes,no,0,0,0,0,yes,no,4,3378,yes,no,1
no,5,16,0,135,0,93,0,no,no,0,0,13,0,no,no,6,2922,yes,yes,1
no,6,17,8,159,0,72,1,yes,no,9,0,13,7,no,no,12,2557,yes,no,1
no,3,12,9,65,0,38,5,yes,no,0,0,39,0,no,no,17,2404,no,no,1
no,6,18,0,7,0,40,0,no,no,0,0,0,0,no,no,2,2708,yes,no,1
yes,9,20,18,204,3,70,3,yes,no,6,105,0,0,no,no,12,1948,yes,no,0
no,10,21,0,20,0,0,154,no,no,0,0,0,0,no,no,21,2131,yes,no,1
no,4,20,2,56,0,71,1,no,no,4,0,0,0,no,no,17,3562,no,no,0
no,6,1,0,0,0,0,13,no,no,0,0,0,0,no,yes,21,3013,yes,yes,1
no,9,20,0,20,0,9,0,no,no,7,0,0,0,no,yes,1,3804,yes,no,1
no,10,17,8,140,0,1,28,no,no,8,0,0,2,no,no,4,2223,yes,no,1
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,4,3378,yes,no,1
no,2,4,1,66,1,26,8,yes,no,6,0,2,0,no,yes,19,1523,no,no,0
no,9,15,0,0,1,0,95,no,no,0,0,0,5,yes,no,2,1705,yes,no,1
no,9,19,0,159,0,16,69,no,no,9,0,0,0,no,yes,18,2070,yes,no,1
no,5,14,0,56,0,61,15,no,no,19,0,0,0,yes,no,9,2282,yes,no,0
no,5,16,13,48,0,16,0,no,no,0,0,1,0,no,no,8,3835,yes,no,0
no,8,16,1,50,0,22,118,no,no,29,0,0,0,no,no,1,2374,yes,no,1
no,7,19,0,185,1,110,4,yes,no,34,0,11,18,yes,yes,4,2343,yes,no,1
no,10,11,0,0,0,0,0,no,no,0,0,0,0,no,yes,12,2678,yes,yes,1
no,8,16,0,84,0,10,0,no,no,1,0,0,0,no,no,9,1858,yes,no,1
no,6,4,0,5,0,0,8,no,no,0,0,7,0,no,yes,2,2708,yes,no,0
no,9,12,0,74,0,81,5,no,no,0,0,10,0,no,no,5,1889,yes,no,1
no,2,13,1,0,0,0,0,no,no,0,0,0,0,no,no,2,2192,yes,no,1
no,4,20,0,104,0,0,184,no,no,0,0,0,0,no,no,11,4108,yes,no,1
no,1,5,0,0,0,0,1,no,no,0,0,0,0,yes,no,4,2800,yes,no,1
no,6,23,0,12,6,15,269,no,no,1,0,0,0,yes,no,6,3258,no,no,0
no,8,9,0,259,2,74,67,no,no,10,0,0,0,yes,no,2,2527,yes,no,1
no,1,15,0,0,0,0,112,no,no,0,0,0,0,no,no,6,2647,yes,yes,1
no,9,21,0,54,0,48,1,no,no,0,0,7,0,no,no,32,2313,yes,no,1
no,8,15,5,0,0,0,0,no,no,1,0,0,0,no,no,7,2739,yes,no,0
no,6,10,0,0,0,54,74,no,no,0,0,0,0,yes,yes,16,2009,yes,no,0
no,5,13,0,310,0,1,4,no,no,1,0,0,0,no,no,22,3288,yes,no,1
no,5,19,2,77,0,1,0,no,no,0,0,5,0,no,no,11,3743,yes,no,1
yes,5,24,0,23,8,29,333,no,no,0,0,0,0,no,no,8,3957,yes,yes,0
no,4,15,2,99,0,66,99,yes,no,1,0,0,6,no,yes,22,2800,yes,no,0
no,6,23,0,0,0,5,185,no,no,0,0,0,0,no,no,11,2162,yes,no,1
no,4,2,0,290,1,28,6,no,no,1,0,0,0,no,yes,10,3258,yes,no,0
no,7,8,8,1,0,0,25,no,no,0,0,1,0,yes,no,14,2009,yes,no,0
no,5,1,0,0,0,0,3,no,yes,0,0,0,0,no,no,25,2374,yes,no,0
no,6,2,0,0,0,0,9,no,no,0,0,0,0,yes,no,4,3227,no,yes,1
no,8,22,1,104,0,45,5,no,no,18,0,22,14,yes,no,6,2588,yes,no,0
no,3,1,0,0,0,0,9,no,no,10,0,0,0,no,yes,11,2223,yes,yes,0
no,10,18,0,969,0,94,21,no,no,21,0,0,0,yes,yes,8,3835,yes,no,1
no,4,20,0,395,0,103,15,yes,no,7,0,10,0,yes,no,11,2527,yes,no,1
no,5,17,0,63,0,45,0,no,no,3,0,0,0,no,no,7,2496,yes,yes,0
no,9,20,0,14,0,0,0,no,no,1,0,0,0,no,no,7,1948,yes,no,1
no,6,3,0,0,0,0,1,no,no,0,0,0,0,no,no,6,2769,no,no,0
no,6,7,0,192,0,31,0,no,no,0,7,0,0,no,no,8,2647,yes,no,0
no,10,14,0,0,0,0,0,no,no,0,0,0,0,no,yes,12,1917,yes,no,0
no,10,21,0,121,0,0,66,no,no,4,0,0,0,no,no,9,2282,yes,no,0
no,8,23,1,0,0,0,133,yes,no,0,0,0,0,no,no,5,2619,no,no,1
no,7,2,0,83,0,24,101,yes,yes,0,0,0,0,no,no,12,2922,yes,no,0
no,5,11,0,24,0,0,1,no,no,1,0,0,0,no,no,5,2831,yes,yes,1
yes,10,21,8,39,5,26,12,yes,no,0,0,0,3,no,yes,9,2831,yes,no,1
no,3,6,4,0,0,1,42,yes,no,0,0,0,34,no,no,3,2739,no,no,1
no,7,18,0,3,0,0,0,no,no,0,0,0,0,no,no,1,3350,yes,no,1
no,3,6,0,0,1,5,55,no,no,0,8,0,0,yes,no,20,2831,yes,no,0
no,8,2,0,21,0,14,0,no,no,5,0,0,0,no,no,4,3409,yes,no,1
no,7,4,0,427,1,100,44,yes,no,5,0,9,7,yes,no,12,2678,yes,no,0
yes,6,2,1,0,0,0,0,no,no,0,0,0,0,no,no,9,2374,yes,no,0
no,6,12,0,7,0,34,55,yes,no,0,0,0,0,no,no,5,2404,yes,yes,1
no,9,17,0,106,0,1,0,no,no,0,0,0,0,no,yes,7,2892,no,no,1
no,3,1,0,10,0,4,0,no,no,1,0,0,0,no,no,10,2009,no,no,1
no,7,1,0,73,0,0,0,no,no,14,0,0,0,no,no,5,1978,yes,no,1
no,2,6,0,0,0,0,2,no,no,0,0,0,0,no,no,1,3835,yes,no,1
no,6,6,0,13,0,90,4,no,no,0,0,4,0,yes,no,4,1736,no,no,0
no,5,1,0,25,0,62,31,no,no,0,0,0,16,yes,no,6,1917,yes,no,1
no,8,17,0,0,0,0,0,no,no,0,0,0,11,no,yes,5,2708,no,no,1
no,8,26,4,33,0,37,1,yes,no,2,0,0,8,no,no,12,1948,yes,no,1
no,7,8,0,64,0,77,2,no,no,21,0,0,0,no,no,9,2192,yes,no,1
no,8,1,0,0,0,0,4,no,no,0,0,0,2,yes,no,4,1461,no,no,0
no,4,14,0,103,0,36,0,no,no,0,0,0,0,no,no,3,3896,no,no,1
no,5,8,0,28,0,0,0,yes,no,0,0,4,0,no,yes,10,2619,yes,no,1
no,7,8,0,0,0,0,2,no,no,1,10,0,0,no,yes,23,2254,yes,no,1
no,8,21,0,74,0,41,31,no,no,16,0,0,0,yes,no,5,2254,yes,no,1
no,2,2,0,64,0,50,0,no,no,1,0,0,0,yes,no,3,3592,yes,no,1
no,8,14,0,0,0,27,64,yes,no,0,0,0,0,no,no,25,2984,yes,no,1
no,5,11,0,0,0,0,0,no,no,0,0,0,0,no,no,11,2922,yes,no,1
no,8,18,2,115,2,97,205,no,no,0,0,0,0,no,no,11,3044,yes,no,1
no,8,23,0,189,0,46,12,yes,no,0,0,42,0,yes,no,21,3774,yes,no,0
no,7,11,0,0,0,0,0,no,no,0,0,0,0,no,no,8,2647,yes,no,0
no,7,13,1,195,0,63,6,yes,no,31,0,0,0,yes,no,5,2374,yes,yes,0
no,8,14,13,0,0,8,109,yes,no,0,0,11,1,yes,no,9,2588,yes,no,0
no,10,14,0,16,11,47,478,no,no,13,0,0,0,yes,no,12,1917,no,no,1
no,4,1,0,0,0,0,0,no,no,0,0,0,0,yes,yes,7,2892,yes,no,0
no,10,22,15,33,0,25,35,yes,no,0,0,0,2,no,no,10,1827,yes,no,1
no,7,19,0,166,3,67,9,no,no,13,0,0,0,no,no,23,1247,yes,yes,1
no,7,4,0,232,0,59,1,no,no,5,0,0,0,no,no,1,2557,no,no,0
no,2,4,0,0,0,0,0,no,no,1,0,3,0,yes,yes,10,2769,no,yes,1
no,2,20,0,0,0,0,0,no,no,0,0,0,0,no,yes,4,2282,no,yes,1
no,8,23,1,191,0,33,7,yes,no,17,0,0,0,no,no,12,2619,yes,no,1
no,5,16,0,3,0,0,7,no,no,0,0,0,0,no,no,2,2039,yes,yes,1
no,5,19,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,4049,yes,no,1
no,4,18,2,259,0,62,0,no,no,0,0,5,0,no,no,7,4108,yes,no,1
no,6,2,2,0,0,0,0,yes,no,0,0,0,0,no,no,11,1492,yes,no,1
no,4,18,0,0,0,0,4,no,no,0,0,0,0,no,no,8,3166,no,yes,1
no,9,15,0,18,2,44,71,no,no,0,0,0,0,yes,no,5,1948,no,no,1
no,8,12,4,1,0,63,0,no,no,0,0,0,0,yes,yes,10,3378,yes,no,1
no,1,3,3,0,0,5,12,no,no,0,0,0,0,no,yes,37,2678,yes,no,1
no,7,14,7,182,0,25,0,no,no,0,0,0,0,no,yes,12,3044,yes,no,0
no,5,1,0,0,0,0,0,no,no,0,0,0,0,no,no,6,2343,no,no,1
no,7,22,9,93,3,102,10,no,no,11,0,0,4,yes,no,12,1917,yes,no,1
no,10,25,12,117,0,9,0,yes,no,19,0,0,7,no,yes,9,2953,yes,yes,1
no,6,5,0,0,0,0,0,no,no,1,0,0,0,no,no,1,2282,yes,no,0
no,1,5,0,0,0,0,6,no,no,0,0,0,0,no,no,6,2892,no,no,1
no,8,15,0,8,0,0,9,no,no,0,0,0,0,no,no,10,2192,yes,no,0
no,1,9,0,106,0,41,195,no,no,43,0,0,1,no,no,4,2282,no,no,1
no,6,14,4,0,0,0,54,no,no,0,0,5,0,yes,no,16,1400,yes,yes,1
no,6,9,1,188,0,72,40,no,no,21,0,3,0,no,no,10,3774,yes,no,0
no,2,1,0,26,0,25,0,no,no,0,0,0,0,no,yes,3,3957,yes,no,0
no,1,7,0,21,0,39,84,no,no,0,0,0,0,no,no,10,2466,yes,no,1
no,7,16,7,99,1,88,5,yes,no,9,0,49,10,no,no,25,2769,no,no,1
